num,name,image,homeland,weight,birth,baike_url
446,黄贯中,"https://img2.baidu.com/it/u=1055978198,96795936&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国香港,62 KG,1964-03-31,https://baike.baidu.com/item/黄贯中
447,陈思斯,"https://img0.baidu.com/it/u=637702897,2216886484&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",中国,45 KG,0000-00-00,https://baike.baidu.com/item/陈思斯
448,徐帆,"https://img0.baidu.com/it/u=4224677490,799684238&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=717",中国 湖北,50 KG,1967-01-15,https://baike.baidu.com/item/徐帆
449,徐智锡,"https://img0.baidu.com/it/u=2518781483,1703099549&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=699",韩国,72 KG,1981-09-09,https://baike.baidu.com/item/徐智锡
450,王韵壹,"https://img2.baidu.com/it/u=3974710322,1265633584&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国山西,不详,1986-06-05,https://baike.baidu.com/item/王韵壹
451,金钟云,"https://img1.baidu.com/it/u=112724020,1879164262&fm=253&fmt=auto&app=138&f=PNG?w=500&h=750",韩国忠清南道天安市新芳洞,不详,1984-08-24,https://baike.baidu.com/item/金钟云
452,洪天明,"https://img1.baidu.com/it/u=1004550644,3148724884&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",香港,62 KG,0974-07-01,https://baike.baidu.com/item/洪天明
453,小栗旬,"https://img0.baidu.com/it/u=1280199119,1994888045&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",东京,62 KG,1982-12-26,https://baike.baidu.com/item/小栗旬
454,梅格·瑞恩,"https://img1.baidu.com/it/u=2143452180,1441028187&fm=253&fmt=auto&app=138&f=JPEG?w=637&h=500",美国康涅狄格州费尔菲尔德,54 KG,1969-11-19,https://baike.baidu.com/item/梅格·瑞恩
455,柏原崇,"https://img0.baidu.com/it/u=993731638,2341966826&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=890",日本,65 KG,1977-03-16,https://baike.baidu.com/item/柏原崇
456,曾国祥,"https://img0.baidu.com/it/u=3470776227,3858069112&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=648",香港,不详,1979-11-08,https://baike.baidu.com/item/曾国祥
457,杜志国,"https://img2.baidu.com/it/u=3995140650,1701412576&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",中国 河北,77 KG,1954-09-29,https://baike.baidu.com/item/杜志国
458,齐豫,"https://img1.baidu.com/it/u=3352756852,3513725872&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=732",中国,不详,1958-10-17,https://baike.baidu.com/item/齐豫
459,周汶锜,"https://img0.baidu.com/it/u=1948481459,1163037694&fm=253&fmt=auto&app=138&f=JPEG?w=334&h=500",中国,50 KG,1974-05-20,https://baike.baidu.com/item/周汶锜
460,谢婷婷,"https://img1.baidu.com/it/u=4234046334,2797739722&fm=253&fmt=auto&app=120&f=JPEG?w=640&h=960",加拿大,53 KG,1987-09-07,https://baike.baidu.com/item/谢婷婷
461,马浚伟,"https://img2.baidu.com/it/u=611880574,1469321888&fm=253&fmt=auto&app=120&f=JPEG?w=1200&h=800",香港,136 KG,1971-10-26,https://baike.baidu.com/item/马浚伟
462,刘诗诗,"https://img0.baidu.com/it/u=3716056840,1093161243&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国,44 KG,1987-03-10,https://baike.baidu.com/item/刘诗诗
463,曾轶可,"https://img2.baidu.com/it/u=3056894670,3664983075&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国湖南,43 KG,1990-01-03,https://baike.baidu.com/item/曾轶可
464,金·卡戴珊,"https://img0.baidu.com/it/u=3779653425,3143509718&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=688",美国加利福利亚州洛杉矶,不详,1980-10-21,https://baike.baidu.com/item/金·卡戴珊
465,叶玉卿,"https://img2.baidu.com/it/u=1307725842,1775149311&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=700",香港,45 KG,1967-02-12,https://baike.baidu.com/item/叶玉卿
466,温兆伦,"https://img0.baidu.com/it/u=3443295852,546408688&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国香港,不详,1964-11-18,https://baike.baidu.com/item/温兆伦
467,邹廷威,"https://img1.baidu.com/it/u=3632654739,2792346698&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=687",中国,72 KG,1984-06-19,https://baike.baidu.com/item/邹廷威
468,冯轲,"https://img1.baidu.com/it/u=637022879,1379732324&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=719",中国,不详,不详,https://baike.baidu.com/item/冯轲
469,渡边谦,"https://img2.baidu.com/it/u=2082965820,4282688885&fm=253&fmt=auto&app=120&f=JPEG?w=622&h=900",日本,80 KG,1959-10-21,https://baike.baidu.com/item/渡边谦
470,霍启刚,"https://img1.baidu.com/it/u=3899339862,3399917542&fm=253&fmt=auto&app=138&f=JPEG?w=672&h=500",中国香港,不详,不详,https://baike.baidu.com/item/霍启刚
471,蔡少芬,"https://img0.baidu.com/it/u=1782988310,2651035912&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=708",中国,52 KG,1973-09-17,https://baike.baidu.com/item/蔡少芬
472,汪小菲,"https://img2.baidu.com/it/u=3581510056,3735955352&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=889",中国北京,不详,不详,https://baike.baidu.com/item/汪小菲
473,倪妮,"https://img0.baidu.com/it/u=2678687789,851418843&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=1083",中国江苏,不详,1988-08-08,https://baike.baidu.com/item/倪妮
474,岳云鹏,"https://img1.baidu.com/it/u=1109449035,1793856065&fm=253&fmt=auto&app=120&f=JPEG?w=456&h=810",河南濮阳市南乐县,不详,1985-04-15,https://baike.baidu.com/item/岳云鹏
475,陈晓,"https://img2.baidu.com/it/u=1353809852,2611551600&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",安徽合肥,70 KG,1987-07-05,https://baike.baidu.com/item/陈晓
476,殷桃,"https://img1.baidu.com/it/u=2996423623,1743430295&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国重庆,46 KG,1979-12-06,https://baike.baidu.com/item/殷桃
477,张东健,"https://img1.baidu.com/it/u=1029006153,1576610619&fm=253&fmt=auto&app=138&f=JPEG?w=800&h=500",韩国,68 KG,1972-03-07,https://baike.baidu.com/item/张东健
478,关咏荷,"https://img0.baidu.com/it/u=2798768462,2237177008&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=375",中国,48 KG,1964-07-16,https://baike.baidu.com/item/关咏荷
479,明道,"https://img0.baidu.com/it/u=16472747,3711153737&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国,70 KG,1980-02-26,https://baike.baidu.com/item/明道
480,王菲,"https://img2.baidu.com/it/u=3634905732,4058136686&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=661",中国 北京,50 KG,1969-08-08,https://baike.baidu.com/item/王菲
481,苏妙玲,"https://img0.baidu.com/it/u=250432464,1473462584&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=687",中国广东,38 KG,1991-08-09,https://baike.baidu.com/item/苏妙玲
482,池珍熙,"https://img0.baidu.com/it/u=1728092890,853148088&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1221",韩国,71 KG,1971-06-24,https://baike.baidu.com/item/池珍熙
483,唐禹哲,"https://img2.baidu.com/it/u=1593197942,342738316&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=746",中国台湾,60 KG,1984-09-02,https://baike.baidu.com/item/唐禹哲
484,米雪,"https://img2.baidu.com/it/u=1734098193,1453894564&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=1032",香港,不详,1955-09-02,https://baike.baidu.com/item/米雪
485,陈冠希,"https://img0.baidu.com/it/u=966240407,4075827964&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=621",加拿大温哥华,59 KG,1980-10-07,https://baike.baidu.com/item/陈冠希
486,阚清子,"https://img0.baidu.com/it/u=3570012648,4131244397&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国黑龙江,45 KG,1988-04-15,https://baike.baidu.com/item/阚清子
487,谢金燕,"https://img0.baidu.com/it/u=4108263882,1036687653&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",台湾省高雄市,48 KG,1974-12-25,https://baike.baidu.com/item/谢金燕
488,林静仪,"https://img0.baidu.com/it/u=2028655572,825688141&fm=253&fmt=auto&app=138&f=JPEG?w=640&h=480",台湾,不详,0000-00-00,https://baike.baidu.com/item/林静仪
489,关楚耀,"https://img1.baidu.com/it/u=711231397,3931636568&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=655",加拿大,不详,1983-03-24,https://baike.baidu.com/item/关楚耀
490,陶大宇,"https://img2.baidu.com/it/u=662508862,491336002&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",香港,62 KG,1963-08-26,https://baike.baidu.com/item/陶大宇
491,张楚,"https://img1.baidu.com/it/u=4229267126,2134531281&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",湖南,不详,不详,https://baike.baidu.com/item/张楚
492,刘悦,"https://img2.baidu.com/it/u=3317529410,2392943120&fm=253&fmt=auto&app=138&f=JPEG?w=480&h=638",淮安,不详,不详,https://baike.baidu.com/item/刘悦
493,森田刚,"https://img0.baidu.com/it/u=3335933407,523877997&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=400",日本,不详,1979-02-20,https://baike.baidu.com/item/森田刚
494,杨谨华,"https://img2.baidu.com/it/u=333833612,905998569&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国台湾,50 KG,1977-12-12,https://baike.baidu.com/item/杨谨华
495,付梦妮,"https://img2.baidu.com/it/u=1867016586,3196651766&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",中国贵州,42 KG,1989-06-25,https://baike.baidu.com/item/付梦妮
496,苏醒,"https://img2.baidu.com/it/u=3012639862,125992056&fm=253&fmt=auto&app=138&f=JPEG?w=736&h=500",中国陕西,64 KG,1984-03-05,https://baike.baidu.com/item/苏醒
497,林保怡,"https://img1.baidu.com/it/u=2982118262,270033753&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国香港,73 KG,1965-09-04,https://baike.baidu.com/item/林保怡
498,柳时元,"https://img0.baidu.com/it/u=3000301812,4185632975&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",韩国,70 KG,1972-10-06,https://baike.baidu.com/item/柳时元
499,马国明,"https://img1.baidu.com/it/u=2246421524,1401143781&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=700",香港,75 KG,1974-02-13,https://baike.baidu.com/item/马国明
500,叶静,"https://img0.baidu.com/it/u=2579410579,1820908683&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1202",中国北京,63 KG,1980-07-10,https://baike.baidu.com/item/叶静
501,萧蔷,"https://img0.baidu.com/it/u=1187308133,1562749021&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国,48 KG,1968-08-13,https://baike.baidu.com/item/萧蔷
502,周星驰,"https://img2.baidu.com/it/u=4035195588,1688907203&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",中国香港,不详,1962-06-22,https://baike.baidu.com/item/周星驰
503,吴宗宪,"https://img1.baidu.com/it/u=4272820442,3453548341&fm=253&fmt=auto&app=120&f=JPEG?w=667&h=500",中国台湾,65 KG,1962-09-26,https://baike.baidu.com/item/吴宗宪
504,张晋,"https://img1.baidu.com/it/u=1061333938,920323109&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1199",中国重庆,65 KG,1974-05-19,https://baike.baidu.com/item/张晋
505,谭维维,"https://img1.baidu.com/it/u=1178644233,1978096584&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国四川,51 KG,1982-10-08,https://baike.baidu.com/item/谭维维
506,狄龙,"https://img2.baidu.com/it/u=1904812612,3260256538&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国香港,86 KG,1946-08-19,https://baike.baidu.com/item/狄龙
507,仲间由纪惠,"https://img0.baidu.com/it/u=1027830631,531557364&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=763",日本,45 KG,1979-10-30,https://baike.baidu.com/item/仲间由纪惠
508,张国荣,"https://img1.baidu.com/it/u=1296184189,2565696504&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国,70 KG,1956-09-12,https://baike.baidu.com/item/张国荣
509,陈可辛,"https://img0.baidu.com/it/u=235724035,379363193&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=694",香港,不详,1962-11-28,https://baike.baidu.com/item/陈可辛
510,李泉,"https://img0.baidu.com/it/u=3568873576,4131353837&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",武汉黄陂,71 KG,1970-10-12,https://baike.baidu.com/item/李泉
511,梁博,"https://img0.baidu.com/it/u=961054444,4127865284&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",中国吉林,不详,1991-03-25,https://baike.baidu.com/item/梁博
512,李敏镐,"https://img2.baidu.com/it/u=777340994,168353791&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",韩国 ,70 KG,1987-06-22,https://baike.baidu.com/item/李敏镐
513,吴千语,"https://img2.baidu.com/it/u=3735703118,2282092512&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=625",中国香港,不详,1993-10-27,https://baike.baidu.com/item/吴千语
514,刘烨,"https://img1.baidu.com/it/u=1612960166,1898333227&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国吉林,75 KG,1978-03-23,https://baike.baidu.com/item/刘烨
515,赵涛,"https://img0.baidu.com/it/u=200730211,520630634&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1170",山西太原,48 KG,1978-01-28,https://baike.baidu.com/item/赵涛
516,陈秀雯,"https://img1.baidu.com/it/u=4052324380,91090325&fm=253&fmt=auto&app=120&f=PNG?w=800&h=965",中国香港,47 KG,1962-01-07,https://baike.baidu.com/item/陈秀雯
517,黎姿,"https://img2.baidu.com/it/u=4106429808,2539657595&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",中国,40 KG,1971-10-01,https://baike.baidu.com/item/黎姿
518,郑俊浩,"https://img0.baidu.com/it/u=2231787389,1488565904&fm=253&fmt=auto&app=138&f=JPEG?w=367&h=500",韩国,76 KG,1970-10-01,https://baike.baidu.com/item/郑俊浩
519,玉木宏,"https://img1.baidu.com/it/u=2179021278,2984824808&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=711",日本,62 KG,1980-01-14,https://baike.baidu.com/item/玉木宏
520,翁美玲,"https://img0.baidu.com/it/u=91725362,485883864&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=343",中国香港,43 KG,1959-05-07,https://baike.baidu.com/item/翁美玲
521,迟帅,"https://img1.baidu.com/it/u=102806777,3337802637&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1202",中国山东,65 KG,1980-11-14,https://baike.baidu.com/item/迟帅
522,邓丽君,"https://img1.baidu.com/it/u=3797664610,1216250267&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=624",中国,47 KG,1953-01-29,https://baike.baidu.com/item/邓丽君
523,张玮,"https://img1.baidu.com/it/u=823805006,3162837432&fm=253&fmt=auto&app=120&f=JPEG?w=633&h=950",中国内蒙古,55 KG,1988-08-30,https://baike.baidu.com/item/张玮
524,贾晓晨,"https://img0.baidu.com/it/u=961373192,86251719&fm=253&fmt=auto&app=120&f=JPEG?w=710&h=367",中国山东,42 KG,1982-09-20,https://baike.baidu.com/item/贾晓晨
525,张敬轩,"https://img1.baidu.com/it/u=3959246825,1727322066&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=728",中国,59 KG,1981-02-01,https://baike.baidu.com/item/张敬轩
526,全智贤,"https://img2.baidu.com/it/u=207463670,2170243674&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",韩国,48 KG,1981-10-30,https://baike.baidu.com/item/全智贤
527,张杰,"https://img1.baidu.com/it/u=1776450653,1159518394&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=665",四川成都,65 KG,1982-12-20,https://baike.baidu.com/item/张杰
528,戴娇倩,"https://img0.baidu.com/it/u=207615638,4036439802&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1146",中国上海,46 KG,1982-06-04,https://baike.baidu.com/item/戴娇倩
529,余男,"https://img2.baidu.com/it/u=3895391280,2113568664&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=629",中国辽宁,50 KG,1978-09-05,https://baike.baidu.com/item/余男
530,孙艺珍,"https://img1.baidu.com/it/u=1336422590,82931775&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=750",韩国,45 KG,1982-01-11,https://baike.baidu.com/item/孙艺珍
531,徐峥,"https://img0.baidu.com/it/u=1377928871,1644144161&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国上海,72 KG,1972-04-18,https://baike.baidu.com/item/徐峥
532,郭羡妮,"https://img0.baidu.com/it/u=1939925952,2860929298&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国,49 KG,1974-07-22,https://baike.baidu.com/item/郭羡妮
533,刘威,"https://img1.baidu.com/it/u=2486155845,3412050766&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=716",中国吉林,68 KG,1957-10-16,https://baike.baidu.com/item/刘威
534,连奕名,"https://img1.baidu.com/it/u=369950658,532388008&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国北京,74 KG,1972-07-07,https://baike.baidu.com/item/连奕名
535,李东海,"https://img0.baidu.com/it/u=938996237,1071972798&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",韩国,60 KG,1986-10-15,https://baike.baidu.com/item/李东海
536,巩俐,"https://img1.baidu.com/it/u=1449375112,2489180094&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",新加坡,56 KG,1965-12-31,https://baike.baidu.com/item/巩俐
537,梁家辉,"https://img1.baidu.com/it/u=1602688328,1988709996&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国,63 KG,1958-02-01,https://baike.baidu.com/item/梁家辉
538,姜大卫,"https://img1.baidu.com/it/u=85168580,1197343461&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=575",上海,不详,1947-06-29,https://baike.baidu.com/item/姜大卫
539,孙红雷,"https://img0.baidu.com/it/u=3124362666,3543750725&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1051",黑龙江省哈尔滨市道里区,75 KG,1970-08-16,https://baike.baidu.com/item/孙红雷
540,范伟,"https://img0.baidu.com/it/u=3059837104,3700000824&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=600",中国 辽宁,80 KG,1962-09-02,https://baike.baidu.com/item/范伟
541,赵寅成,"https://img0.baidu.com/it/u=3171348056,1300862753&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",韩国,71 KG,1981-07-28,https://baike.baidu.com/item/赵寅成
542,江华,"https://img0.baidu.com/it/u=3553354966,1540463508&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",香港,65 KG,1962-11-19,https://baike.baidu.com/item/江华
543,张可颐,"https://img1.baidu.com/it/u=4138997323,1451435031&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=1095",中国,53 KG,1970-03-20,https://baike.baidu.com/item/张可颐
544,郭采洁,"https://img0.baidu.com/it/u=2113629507,4285091725&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=664",中国,42 KG,1986-02-19,https://baike.baidu.com/item/郭采洁
545,杨明娜,"https://img0.baidu.com/it/u=2949571537,3791687464&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=733",上海,46 KG,1976-09-27,https://baike.baidu.com/item/杨明娜
546,大仓忠义,"https://img0.baidu.com/it/u=3084987033,660526239&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=644",日本,63 KG,1985-05-16,https://baike.baidu.com/item/大仓忠义
547,田野,"https://img1.baidu.com/it/u=2758148520,2658883506&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",中国,49 KG,0000-00-00,https://baike.baidu.com/item/田野
548,金范,"https://img1.baidu.com/it/u=2453928758,4096416560&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",韩国,63 KG,1989-07-07,https://baike.baidu.com/item/金范
549,李李仁,"https://img0.baidu.com/it/u=3734943256,2908122250&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",台湾,70 KG,1974-01-06,https://baike.baidu.com/item/李李仁
550,言承旭,"https://img0.baidu.com/it/u=2626181211,718193564&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国台湾,72 KG,1977-01-01,https://baike.baidu.com/item/言承旭
551,黄嘉乐,"https://img1.baidu.com/it/u=3278794224,3013829783&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国香港,76 KG,1978-12-14,https://baike.baidu.com/item/黄嘉乐
552,曹卫宇,"https://img2.baidu.com/it/u=2526319943,285464578&fm=253&fmt=auto&app=120&f=PNG?w=500&h=750",中国,72 KG,1972-01-26,https://baike.baidu.com/item/曹卫宇
553,李晟敏,"https://img1.baidu.com/it/u=1503126954,2803626369&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",京畿道高阳市,不详,1986-01-01,https://baike.baidu.com/item/李晟敏
554,许茹芸,"https://img1.baidu.com/it/u=2732239841,2378081825&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=758",中国台湾,43 KG,1974-09-20,https://baike.baidu.com/item/许茹芸
555,米兰达·可儿,"https://img2.baidu.com/it/u=168734633,931736893&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=625",澳大利亚新南威尔士冈尼达,56 KG,1983-04-20,https://baike.baidu.com/item/米兰达·可儿
556,沈昌珉,"https://img0.baidu.com/it/u=3812217189,1331585214&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",韩国,61 KG,1988-02-18,https://baike.baidu.com/item/沈昌珉
557,谭耀文,"https://img0.baidu.com/it/u=2447839182,2856498725&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国,70 KG,1969-03-19,https://baike.baidu.com/item/谭耀文
558,戴庚玲,"https://img0.baidu.com/it/u=2444723913,4092749393&fm=253&fmt=auto&app=138&f=JPEG?w=389&h=500",不详,不详,0000-00-00,https://baike.baidu.com/item/戴庚玲
559,金永云,"https://img1.baidu.com/it/u=1882666169,3497470368&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=985",韩国,70 KG,1985-01-17,https://baike.baidu.com/item/金永云
560,刘德凯,"https://img2.baidu.com/it/u=4282522734,1939833715&fm=253&fmt=auto&app=138&f=JPEG?w=564&h=500",中国台湾,不详,1953-09-15,https://baike.baidu.com/item/刘德凯
561,谭俊彦,"https://img0.baidu.com/it/u=140573107,3881093623&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国香港,不详,1980-07-30,https://baike.baidu.com/item/谭俊彦
562,宋慧乔,"https://img1.baidu.com/it/u=3999993709,1272884692&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",大邱广域市,45 KG,1981-11-22,https://baike.baidu.com/item/宋慧乔
563,张孝全,"https://img1.baidu.com/it/u=1329159742,764615984&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=575",中国台湾,70 KG,1983-12-28,https://baike.baidu.com/item/张孝全
